date,close,volume,open,high,low,Sector,Source,daily_return,volatility,RSI,rolling_returns_mean,rolling_returns_sd,rolling_sharpe,cumulative_return,rolling_max,rolling_drawdown,Date
2020-06-11,32.5498,59930390,34.798,34.8762,32.5302,Healthcare,PFE Historical Data,-7.294051972612414,2.5231469329056786,30.859585557721473,0.06726405782078468,2.2359458799434306,0.4775535153061074,4289259556.220197,3864839008758.5454,-0.9988901841586416,2020-06-11
2020-06-12,32.9897,35960620,33.3122,33.3367,32.3005,Healthcare,PFE Historical Data,1.3514675973431478,2.47326460829924,34.41103453240301,0.06880806582496474,2.235565009717342,0.4885987110468423,10086054863.046244,3864839008758.5454,-0.9973903040100275,2020-06-12
2020-06-15,32.6084,34390400,32.5498,32.9584,32.022,Healthcare,PFE Historical Data,-1.1558152999269322,2.4766966701503472,32.83658372862585,0.05968480451427662,2.2371070562479556,0.42352327132469253,-1571561663.5650437,3864839008758.5454,-1.0004066305633956,2020-06-15
2020-06-16,32.6475,52767540,32.8333,33.1949,31.9829,Healthcare,PFE Historical Data,0.11990775383028396,2.460626181974255,33.17423619965288,0.04341402808045685,2.256348415282696,0.30543879021823667,-1760004092.6489124,3864839008758.5454,-1.0004553887208911,2020-06-16
2020-06-17,32.8039,26100380,32.8333,33.0043,32.5645,Healthcare,PFE Historical Data,0.4790565893253662,2.470642548508535,34.59075060033683,0.02996850191584578,2.2540603009452758,0.21105700641967606,-2603145650.4719863,3864839008758.5454,-1.0006735456883387,2020-06-17
2020-06-18,32.4911,30625130,32.5205,32.716,32.237,Healthcare,PFE Historical Data,-0.9535451577403764,2.470213229961987,33.08045081334701,0.02348326622015897,2.258265260393293,0.1650759549281041,-120928720.57150139,3864839008758.5454,-1.0000312894587065,2020-06-18
2020-06-19,32.6671,41677040,32.931,32.9799,32.369,Healthcare,PFE Historical Data,0.5416868003853104,2.4808918552422843,34.80528044049968,0.025577014781064927,2.258464239502065,0.17977814978830195,-186434212.29256722,3864839008758.5454,-1.0000482385454788,2020-06-19
2020-06-22,32.3641,22137130,32.5791,32.6084,32.1686,Healthcare,PFE Historical Data,-0.9275387163231397,2.4671974211797574,33.21790352499079,0.021108600955823325,2.2592202340874397,0.14832048990434277,-13509262.344003715,3864839008758.5454,-1.0000034954269281,2020-06-22
2020-06-23,32.0317,35759420,32.452,32.5009,32.0024,Healthcare,PFE Historical Data,-1.0270639381289803,2.4653042702871195,31.519587461016165,0.015302070028719326,2.259433778915807,0.10751048926934259,365613.8402462804,3864839008758.5454,-0.9999999053999818,2020-06-23
2020-06-24,31.4648,29238790,31.9731,31.9926,31.2791,Healthcare,PFE Historical Data,-1.7698092826793466,2.4756530226545386,28.813895222065312,0.007597174308275082,2.2620095874193047,0.05331604427752342,-281452.9280976303,3864839008758.5454,-1.0000000728239722,2020-06-24
2020-06-25,31.5919,26013890,31.3866,31.6505,31.1129,Healthcare,PFE Historical Data,0.40394345427270384,2.4046055533603146,30.259360205900478,0.015461359707456998,2.265158829963164,0.10835508444459276,-395143.9960885541,3864839008758.5454,-1.000000102240739,2020-06-25
2020-06-26,31.3182,39994340,31.5234,31.5528,30.8979,Healthcare,PFE Historical Data,-0.8663613141343118,2.3967163316272346,28.89853572365971,0.012750257114308433,2.2653109123874295,0.08934934968650184,-52806.524364991,3864839008758.5454,-1.000000013663318,2020-06-26
2020-06-29,31.9047,22728940,31.7287,31.934,31.4746,Healthcare,PFE Historical Data,1.8727129911680684,1.9565981717361534,35.58375532635886,0.008563077917709971,2.2665919070220037,0.05997314617776793,-151697.98856174276,3864839008758.5454,-1.000000039250791,2020-06-29
2020-06-30,31.9633,24147740,31.7971,32.1393,31.5039,Healthcare,PFE Historical Data,0.18367199816955448,1.8820414390717932,36.228926778188864,0.015180068980914565,2.2659442070134506,0.10634689225973665,-179560.66123918028,3864839008758.5454,-1.0000000464600622,2020-06-30
2020-07-01,32.9799,69737240,33.7619,33.7619,32.9603,Healthcare,PFE Historical Data,3.180522661927898,2.051823394376428,46.28078919742288,0.00910637466768675,2.2661690776962224,0.06379012833562438,-750657.4135011515,3864839008758.5454,-1.0000001942273435,2020-07-01
2020-07-02,33.7325,42951530,33.8401,34.0619,33.2731,Healthcare,PFE Historical Data,2.281996003626463,2.13264440602972,52.277888656701386,0.01026758103693834,2.266186841129257,0.0719238118329329,-2463654.6312033567,3864839008758.5454,-1.000000637453365,2020-07-02
2020-07-06,33.7325,25759950,34.1626,34.2017,33.6055,Healthcare,PFE Historical Data,0,2.132864867486405,52.27788865670138,0.012395976294126965,2.2659232654439703,0.08684319817604955,-2463654.6312033567,3864839008758.5454,-1.000000637453365,2020-07-06
2020-07-07,33.2633,23859570,33.2829,33.5761,33.19,Healthcare,PFE Historical Data,-1.390943452160387,2.1022986944597872,48.37325664545852,0.017002457054400386,2.266815456449444,0.11906820093804799,963149.6464535652,3864839008758.5454,-0.9999997507917809,2020-07-07
2020-07-08,32.9897,23013830,33.2438,33.5957,32.8137,Healthcare,PFE Historical Data,-0.8225281316045052,2.099073122765625,46.20603396530306,0.014915120719504342,2.2673824695444895,0.10442446493707697,170931.96730057444,3864839008758.5454,-0.9999999557725517,2020-07-08
2020-07-09,32.7062,19320450,32.9701,33.1167,32.3553,Healthcare,PFE Historical Data,-0.8593591333052375,2.0998068139276844,44.00598855266795,0.013785622123225814,2.2670607142317443,0.09653026293667405,24040.020026993592,3864839008758.5454,-0.9999999937798133,2020-07-09
2020-07-10,33.0679,23205940,32.9017,33.2731,32.7306,Healthcare,PFE Historical Data,1.1059065253682832,1.3348398137537314,47.44420855040895,0.016261524577735324,2.2669092816984993,0.11387473769364853,50626.035044830016,3864839008758.5454,-0.9999999869008683,2020-07-10
2020-07-13,34.4168,53670890,33.9476,34.9153,33.7423,Healthcare,PFE Historical Data,4.0791825304902884,1.586432837171836,57.84098037373762,0.01698009580428762,2.267423671532976,0.11887970819098763,257138.87278768973,3864839008758.5454,-0.9999999334671194,2020-07-13
2020-07-14,34.4363,31170910,34.5732,34.622,34.0942,Healthcare,PFE Historical Data,0.05665837614188263,1.5537688109655514,57.97042156646776,0.011585265594607813,2.269564468894171,0.08103334024496767,271707.94376279437,3864839008758.5454,-0.9999999296974743,2020-07-14
2020-07-15,34.9153,24947340,35.1792,35.189,34.6709,Healthcare,PFE Historical Data,1.3909740593501585,1.5725676044298083,61.127665998267425,0.0015235175255261242,2.267780928008666,0.010664650471675245,649646.645256213,3864839008758.5454,-0.9999998319084847,2020-07-15
