date,close,volume,open,high,low,Sector,Source,daily_return,volatility,RSI,rolling_returns_mean,rolling_returns_sd,rolling_sharpe,cumulative_return,rolling_max,rolling_drawdown,Date
2020-06-11,144.08,4547384,151.85,152.24,143.05,Healthcare,LLY Historical Data,-4.582781456953633,1.6401089484100326,37.06584230925945,0.14155629978154033,2.664162316533931,0.8434683504353049,1007663730.9172353,57842695366383.805,-0.9999825792397029,2020-06-11
2020-06-12,143.54,3973250,145.54,146.38,141.47,Healthcare,LLY Historical Data,-0.37479178234315347,1.6312659188403875,36.35817694906519,0.14866338108325308,2.666459651686695,0.8850529618766426,629999645.2042129,57842695366383.805,-0.9999891083975044,2020-06-12
2020-06-15,141.52,3710714,142,142.9,139.68,Healthcare,LLY Historical Data,-1.4072732339417415,1.6255296491990965,33.76149906734326,0.14327453660809691,2.666587980077368,0.8529299522201683,-256581992.88446954,57842695366383.805,-1.0000044358581712,2020-06-15
2020-06-16,163.71,15029910,156.32,167.43,155,Healthcare,LLY Historical Data,15.67976257772752,3.9789146637429758,64.09647616500735,0.13854743536244865,2.668146989753392,0.8243070419191155,-4279726723.0331235,57842695366383.805,-1.0000739890611239,2020-06-16
2020-06-17,159.97,4711157,164.23,164.36,159.4,Healthcare,LLY Historical Data,-2.2845275181723856,4.013236133344019,59.177353018294276,0.15816092340450785,2.6931895038933438,0.9322503370484724,5497426745.993775,57842695366383.805,-0.9999049590149427,2020-06-17
2020-06-18,161.07,3631610,159.2,162.97,158.2,Healthcare,LLY Historical Data,0.6876289304244443,3.972429730953473,60.146143057489795,0.1610999714313395,2.6956310225039046,0.9487139532123794,9277616419.428207,57842695366383.805,-0.9998396060840411,2020-06-18
2020-06-19,159.94,6004898,162.23,162.48,158.26,Healthcare,LLY Historical Data,-0.7015583286769655,3.9742676776023815,58.60745077116232,0.1492978009024012,2.6882846470414568,0.8816139010680367,2768827350.108181,57842695366383.805,-0.9999521317716512,2020-06-19
2020-06-22,160.45,2647611,159.18,161.48,158.92,Healthcare,LLY Historical Data,0.31886957609101874,3.9665810255980123,59.11581589111337,0.14227167001134997,2.6882137942058777,0.8401462523654846,3651722153.5063953,57842695366383.805,-0.9999368680499694,2020-06-22
2020-06-23,159.34,2771597,160.89,162.87,158.95,Healthcare,LLY Historical Data,-0.6918043004050967,3.9322423547456187,57.461686695941715,0.1314142192581721,2.689419449469914,0.775682669276527,1125445063.8261106,57842695366383.805,-0.9999805430044935,2020-06-23
2020-06-24,157.03,3095967,158.55,159.79,156.33,Healthcare,LLY Historical Data,-1.4497301368143645,3.9302346205574836,54.070881255068024,0.13040638039481842,2.6898800897941504,0.7696020054050415,-506146562.5315678,57842695366383.805,-1.000008750397251,2020-06-24
2020-06-25,162.86,3735845,157.64,163.39,156.71,Healthcare,LLY Historical Data,3.7126663694835527,3.9433178127437665,60.41909422656164,0.12757597337884416,2.6904252837836404,0.7527455994304332,-2385299883.272224,57842695366383.805,-1.000041237702845,2020-06-25
2020-06-26,162.83,5290721,162.33,163.7888,160.18,Healthcare,LLY Historical Data,-0.018420729460888463,3.9364268369590705,60.372851604841486,0.13031484464540202,2.6906695803263743,0.7688361445627883,-2341360919.4393773,57842695366383.805,-1.0000404780742773,2020-06-26
2020-06-29,162.72,2640297,163.85,164.205,161.03,Healthcare,LLY Historical Data,-0.06755511883560494,3.934396432151467,60.19094205777079,0.12878400932105016,2.69068824052159,0.7597991986747725,-2183190004.289609,57842695366383.805,-1.0000377435731593,2020-06-29
2020-06-30,164.18,3296344,163.11,165.17,162.3,Healthcare,LLY Historical Data,0.897246804326457,3.9342051767386885,61.834661803265405,0.12963846561954537,2.690628037690194,0.764857428613788,-4142050258.8759246,57842695366383.805,-1.0000716088735602,2020-06-30
2020-07-01,163.3,2065209,164.32,165.47,162.52,Healthcare,LLY Historical Data,-0.5359970763795796,3.9293618084294857,60.22065324293314,0.13026991136878896,2.690639492932106,0.7685796399739497,-1921923429.901148,57842695366383.805,-1.0000332267266892,2020-07-01
2020-07-02,163.87,1960202,164.07,164.77,162.37,Healthcare,LLY Historical Data,0.3490508266993153,3.9113418369420394,60.93198477264382,0.13226305009817396,2.6911699657018935,0.7801851447417836,-2592772391.9609275,57842695366383.805,-1.0000448245431084,2020-07-02
2020-07-06,166.89,2760124,164.46,168.92,164.01,Healthcare,LLY Historical Data,1.8429242692378,3.906223563110496,64.54907055642687,0.1257336836522084,2.694297048725424,0.7408093146786036,-7371055557.715463,57842695366383.805,-1.0001274327814607,2020-07-06
2020-07-07,166.75,3273315,166.12,168.38,165.27,Healthcare,LLY Historical Data,-0.08388759062855078,3.906979138492935,64.25208831266121,0.1262241924567782,2.694353286777363,0.7436838167871311,-6752715466.589523,57842695366383.805,-1.0001167427524567,2020-07-07
2020-07-08,169.13,2782025,166.84,169.82,166.84,Healthcare,LLY Historical Data,1.4272863568215888,3.907483937078976,67.02926036085671,0.12070227647830599,2.695649683985551,0.710807954323201,-16390774123.55088,57842695366383.805,-1.000283368090296,2020-07-08
2020-07-09,166.45,2955246,169.88,170.75,163.71,Healthcare,LLY Historical Data,-1.5845799089457824,3.937682742990604,61.258160601696645,0.12075523927787062,2.6956652976210265,0.7111157299520059,9581717244.696259,57842695366383.805,-0.9998343487075766,2020-07-09
2020-07-10,163.36,2245221,166.14,166.14,162.74,Healthcare,LLY Historical Data,-1.856413337338525,3.7950047199045285,55.34178563299456,0.11558430682097769,2.6939639689368553,0.6810944797397064,-8205910442.964419,57842695366383.805,-1.0001418659761787,2020-07-10
2020-07-13,162.08,3455741,164.61,167,161.04,Healthcare,LLY Historical Data,-0.7835455435847183,3.8021514963860072,53.055864171023046,0.15608336080933963,2.7903068564818865,0.8879835324291516,-1776205884.324347,57842695366383.805,-1.0000307075227577,2020-07-13
2020-07-14,163.88,2642956,162.88,164.77,161.53,Healthcare,LLY Historical Data,1.1105626850937744,3.771222022919225,55.81953095263666,0.13814245687786372,2.80142988010127,0.782794362966699,-3748793860.498956,57842695366383.805,-1.0000648101516838,2020-07-14
2020-07-15,165.45,2346191,165.19,166.48,163.895,Healthcare,LLY Historical Data,0.9580180619965795,1.4133610901748208,58.13463766767793,0.1481283953474893,2.8098126015315814,0.8368762300721903,-7340206089.558842,57842695366383.805,-1.0001268994475978,2020-07-15
2020-07-16,165,1486791,164.95,165.44,162.6,Healthcare,LLY Historical Data,-0.27198549410697437,1.3049659366947002,57.20929029275159,0.14937623846495385,2.809962200225865,0.8438811996733224,-5343776509.443158,57842695366383.805,-1.000092384638641,2020-07-16
2020-07-17,165.96,3027743,166.04,167.26,165.11,Healthcare,LLY Historical Data,0.5818181818181944,1.3029397173495303,58.71889936729452,0.15714872920469658,2.812884502504094,0.886868527922835,-8452882842.210154,57842695366383.805,-1.000146135701123,2020-07-17
2020-07-20,167.04,1806386,166.49,167.71,165.73,Healthcare,LLY Historical Data,0.6507592190889255,1.291039371220576,60.41100208500034,0.17837723538289493,2.8219543477821216,1.0034360862342537,-13953674279.657011,57842695366383.805,-1.0002412348558667,2020-07-20
2020-07-21,165.3,1540685,166.87,167.23,164.76,Healthcare,LLY Historical Data,-1.0416666666666519,1.321336430591459,56.39989784395449,0.18015416524607872,2.8225848773126554,1.0132055678283767,581403094.9855022,57842695366383.805,-0.9999899485476722,2020-07-21
2020-07-22,164.84,1686461,165.54,165.85,162.33,Healthcare,LLY Historical Data,-0.27828191167574845,1.3105427675011572,55.35352500426104,0.18047281861550057,2.822621274559246,1.0149846189437,419609130.2587399,57842695366383.805,-0.9999927456850412,2020-07-22
2020-07-23,161.52,2408773,165.26,165.46,160.79,Healthcare,LLY Historical Data,-2.0140742538218848,1.3528252466619008,48.37738110145147,0.1888864587919443,2.824500623390942,1.0615963583491779,-425514815.6639817,57842695366383.805,-1.0000073564140288,2020-07-23
2020-07-24,159.54,2247922,161.47,161.47,158.45,Healthcare,LLY Historical Data,-1.2258543833581048,1.0942558392778177,44.75477344382495,0.2068546698014012,2.828015385867199,1.1611379836798177,96104386.30152623,57842695366383.805,-0.9999983385216458,2020-07-24
2020-07-27,160.5,2709788,159.6,161.74,158.59,Healthcare,LLY Historical Data,0.6017299736743142,1.1053369460262203,46.833547812946165,0.20971470163040107,2.8276148951566475,1.1773589417820944,153933276.14072973,57842695366383.805,-0.9999973387603194,2020-07-27
2020-07-28,162.65,3483155,161.67,165.41,161.345,Healthcare,LLY Historical Data,1.3395638629283502,1.1491612303840326,51.2571440186504,0.19738182153004216,2.83229925450504,1.106288212157202,360136730.16102207,57842695366383.805,-0.9999937738598127,2020-07-28
2020-07-29,161.75,3108858,162.53,163.025,161.1,Healthcare,LLY Historical Data,-0.5533353827236409,1.1355214538946685,49.4040844331933,0.20037613732056656,2.8329915718144503,1.1227963400167924,160860334.74453235,57842695366383.805,-0.9999972190034762,2020-07-29
2020-07-30,153,6638127,158.45,158.5,150.45,Healthcare,LLY Historical Data,-5.409582689335391,1.6482975094574526,35.83857879572126,0.1885164800628618,2.831828606611218,1.0567752365785907,-709326947.4901861,57842695366383.805,-1.0000122630341308,2020-07-30
2020-07-31,150.29,5342109,153.13,153.335,148.74,Healthcare,LLY Historical Data,-1.771241830065362,1.6715594464329773,32.83172219677172,0.18772811419463242,2.8325024766956726,1.0521054968330663,547062613.0970081,57842695366383.805,-0.999990542235115,2020-07-31
2020-08-03,152.84,3618435,152.8,153.85,151.22,Healthcare,LLY Historical Data,1.6967196752944336,1.6614399988087694,38.0948541840482,0.17296300686333557,2.8380801786635774,0.9674506850398378,1475274512.356688,57842695366383.805,-0.99997449505935,2020-08-03
2020-08-04,154.85,3260042,153.38,156,153.09,Healthcare,LLY Historical Data,1.3151007589636166,1.7054421715074266,41.95568106426434,0.16489077806419591,2.8365249739119727,0.9228051850588335,3415409143.236648,57842695366383.805,-0.9999409534925439,2020-08-04
2020-08-05,154.34,2476460,157.31,157.49,153.3,Healthcare,LLY Historical Data,-0.32935098482401726,1.6532324007776065,41.25266636805988,0.1634625408258786,2.8353206929597166,0.9152006672978394,2290540778.334705,57842695366383.805,-0.9999604005179249,2020-08-05
2020-08-06,152.88,2176543,153.85,155.5,151,Healthcare,LLY Historical Data,-0.9459634573020681,1.636107483094247,39.22629836632518,0.1638924225490626,2.835298857552369,0.9176145731749731,123772904.56983745,57842695366383.805,-0.999997860180896,2020-08-06
2020-08-07,152.93,2017370,152.96,153.5,151.58,Healthcare,LLY Historical Data,0.03270538984825322,1.602475869479327,39.336198380684536,0.1741569636916568,2.837188624814536,0.9744350678447045,127820945.66644463,57842695366383.805,-0.9999977901972781,2020-08-07
2020-08-10,153,1745207,152.93,153.49,151.53,Healthcare,LLY Historical Data,0.0457725756882299,1.6004937781432085,39.501144437638345,0.1687666278728744,2.8399823512386893,0.9433464121997557,133671639.57650308,57842695366383.805,-0.9999976890489156,2020-08-10
2020-08-11,150.63,2103351,153.14,153.14,150.2,Healthcare,LLY Historical Data,-1.5490196078431384,1.589727148988895,35.938240482817996,0.17747519928146635,2.8401616428233787,0.9919616561970224,-73388351.14004107,57842695366383.805,-1.000001268757458,2020-08-11
2020-08-12,152.55,2430758,150.79,153.17,150.6,Healthcare,LLY Historical Data,1.2746464847640082,1.6055488580817752,40.61164425083625,0.17599677210270742,2.8406194269998517,0.9835397577893812,-166932554.9433211,57842695366383.805,-1.0000028859746921,2020-08-12
2020-08-13,150.46,2077861,150.82,151.69,149.79,Healthcare,LLY Historical Data,-1.3700426089806594,1.619918220042363,37.412180437107594,0.18995138321374203,2.842511500108967,1.0608170721357322,61772158.15503382,57842695366383.805,-0.9999989320663955,2020-08-13
2020-08-14,150.09,1538044,149.8,151.69,149.15,Healthcare,LLY Historical Data,-0.24591253489300025,1.6027194608892115,36.85856879002026,0.18892540017159926,2.8428007595485028,1.0549799317138173,46581610.15731813,57842695366383.805,-0.9999991946846554,2020-08-14
